# This file contains all non-dominated populations of all generations.
RS#	Cum.Gen	Index	Objective1	Objective2	Rank	CrowdingDistance	FieldID_1	FieldID_2	FieldID_3	FieldID_4	FieldID_5	FieldID_6	FieldID_7	FieldID_8	FieldID_9	FieldID_10	FieldID_11	FieldID_12	FieldID_13	FieldID_14	FieldID_15	FieldID_16	FieldID_17	FieldID_18	FieldID_19	FieldID_20	FieldID_21	FieldID_22	FieldID_23	FieldID_24	FieldID_25	FieldID_26	FieldID_27	FieldID_28	FieldID_29	FieldID_30	FieldID_31	FieldID_32	FieldID_33	FieldID_34	FieldID_35	FieldID_36	FieldID_37	FieldID_38	FieldID_39	FieldID_40	FieldID_41	FieldID_42	FieldID_43	FieldID_44	FieldID_45	FieldID_46	FieldID_47	FieldID_48	FieldID_49	FieldID_50	FieldID_51	FieldID_52	FieldID_53	FieldID_54	FieldID_55	FieldID_56	FieldID_57	FieldID_58	FieldID_59	FieldID_60	FieldID_61	FieldID_62	FieldID_63	FieldID_64	FieldID_65	FieldID_66	FieldID_67	FieldID_68	FieldID_69	FieldID_70	FieldID_71	FieldID_72	FieldID_73	FieldID_74	FieldID_75	FieldID_76	FieldID_77	FieldID_78	FieldID_79	FieldID_80	FieldID_81	FieldID_82	FieldID_83	FieldID_84	FieldID_85	FieldID_86	FieldID_87	FieldID_88
0	13	63	-4.195913e+001	7.161046e+005	1	1.681127e-002	0	0	0	0	0	3	3	0	0	0	0	0	4	0	0	0	0	2	2	1	3	0	4	1	6	0	6	0	3	0	0	0	0	3	0	4	0	2	1	0	0	1	0	1	0	1	0	0	0	1	6	6	0	0	0	0	1	6	1	0	6	1	0	1	0	1	0	1	1	0	0	3	2	5	5	2	5	3	0	4	0	0	0	0	1	0	0	0	
0	13	64	-4.629955e+001	8.975216e+005	1	1.322251e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	0	5	3	3	5	1	0	0	4	1	6	0	0	0	5	4	0	5	0	2	2	2	1	2	1	0	0	0	0	0	0	1	4	0	0	1	6	6	1	0	1	0	0	6	0	0	6	1	0	1	0	0	0	0	1	0	0	3	3	2	3	2	2	4	0	2	0	0	1	0	0	1	1	0	
0	13	65	-4.172829e+001	7.124697e+005	1	4.577448e-002	0	0	0	0	0	3	3	0	0	0	0	0	5	0	0	0	0	2	2	1	3	0	4	1	6	0	6	0	3	0	0	0	0	3	0	5	0	2	1	0	0	0	0	1	0	1	0	1	0	1	6	6	0	0	0	0	1	6	1	0	6	1	0	1	0	1	0	1	1	0	0	3	0	5	5	2	5	3	0	4	0	0	0	0	1	0	0	0	
0	13	66	-3.995107e+001	6.588224e+005	1	2.622758e-002	0	0	0	0	0	0	2	0	6	0	0	1	0	5	1	3	5	3	0	0	4	0	2	0	0	0	0	0	2	3	0	0	1	2	0	2	0	4	1	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	0	0	0	6	0	0	1	0	1	0	1	0	1	1	0	5	5	2	5	4	5	0	5	0	0	1	0	0	0	1	1	
0	13	67	-4.571217e+001	8.245497e+005	1	5.941258e-002	0	0	0	0	1	3	3	0	0	0	0	0	3	4	1	5	5	2	2	0	2	0	3	1	0	0	0	0	2	4	0	3	1	4	4	4	0	2	0	0	0	1	0	0	0	1	3	0	0	1	6	6	0	0	0	0	1	0	1	0	6	0	0	1	0	1	0	1	1	0	1	0	4	4	0	0	3	3	1	5	0	0	1	1	1	1	0	1	
0	13	68	-4.877811e+001	9.425917e+005	1	1.000000e+014	0	0	0	0	0	4	4	0	0	0	0	1	3	0	0	3	4	2	2	1	0	0	4	1	6	0	6	0	4	4	0	4	0	2	2	5	1	2	0	0	0	0	0	0	0	1	2	1	0	0	6	6	1	0	1	0	1	6	1	6	6	1	0	0	0	1	0	1	0	1	1	5	5	2	5	0	2	3	0	2	0	0	1	1	0	1	1	0	
0	13	69	-3.424443e+001	5.345668e+005	1	1.122862e-001	0	0	0	0	0	3	5	0	6	0	0	0	5	3	0	3	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	0	0	6	0	0	1	0	1	0	1	1	0	1	3	3	2	0	0	0	0	1	2	0	0	0	1	1	1	0	0	
0	13	70	-2.094835e+001	3.561918e+005	1	9.968614e-002	0	0	0	0	0	3	3	0	6	0	0	1	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	5	3	0	0	0	4	3	3	1	2	0	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	6	0	0	6	0	0	0	0	1	0	0	1	1	0	3	5	4	4	3	0	2	1	4	0	0	0	0	0	0	0	0	
0	13	71	-2.914738e+001	5.086121e+005	1	9.086674e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	1	3	4	3	3	0	5	0	2	1	6	0	6	0	4	0	0	0	0	0	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	13	72	-2.416303e+001	4.137816e+005	1	6.160632e-002	0	0	0	0	0	3	5	0	6	0	0	0	5	3	0	3	0	5	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	6	1	0	0	0	0	0	0	1	0	0	1	0	1	3	4	2	5	0	0	0	0	5	0	0	0	1	1	1	0	0	
0	13	73	-2.684687e+001	4.366645e+005	1	4.863500e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	1	3	4	3	0	0	5	0	0	0	6	0	0	0	4	0	0	0	0	4	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	13	74	-4.577250e+001	8.248152e+005	1	4.779097e-002	0	0	0	0	1	3	3	0	0	0	0	0	3	4	1	5	5	2	2	0	2	0	3	1	0	0	0	0	2	4	0	3	1	4	4	4	1	2	0	0	0	1	0	0	0	1	3	0	0	1	6	6	0	0	0	0	1	0	1	0	6	0	0	1	0	1	0	1	1	0	1	0	4	4	0	0	3	3	1	5	0	0	1	1	1	1	0	1	
0	13	75	-3.754331e+001	6.047160e+005	1	4.767814e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	3	0	5	2	0	2	0	0	0	0	0	6	0	0	0	0	0	0	3	0	5	1	4	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	1	0	1	6	1	0	6	0	0	0	0	1	0	1	1	0	1	3	5	2	0	0	0	5	0	2	0	0	1	1	1	1	0	0	
0	13	76	-4.304508e+001	7.279664e+005	1	4.430440e-002	0	0	0	0	0	3	3	0	0	0	0	0	5	0	0	0	0	2	2	1	3	0	4	1	6	0	6	0	3	0	0	0	0	3	0	5	1	4	1	0	0	0	0	1	0	1	0	1	0	1	6	6	0	0	0	0	1	6	1	0	6	1	0	1	0	1	0	1	1	0	1	3	2	5	5	2	5	3	0	4	0	0	0	0	1	0	0	0	
0	13	77	-2.839744e+001	4.688931e+005	1	4.208891e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	0	3	4	3	3	0	5	0	2	1	0	0	0	0	4	0	0	0	0	0	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	13	78	-3.608869e+001	5.880563e+005	1	3.616734e-002	0	0	0	0	0	3	5	0	6	0	0	0	5	3	0	3	0	5	0	0	0	0	3	1	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	0	0	6	0	0	1	0	1	0	1	1	1	1	5	5	2	5	0	0	0	0	5	0	0	0	1	1	1	0	0	
0	13	79	-3.509492e+001	5.619112e+005	1	3.070260e-002	0	0	0	0	0	3	5	0	6	0	0	0	5	3	0	3	0	5	0	0	0	0	3	1	6	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	0	0	6	0	0	1	0	1	0	1	1	0	1	3	5	2	0	0	0	0	0	5	0	0	0	1	1	1	0	0	
0	13	80	-1.003909e+001	2.431840e+005	1	2.524440e-002	0	0	0	0	0	3	3	0	6	0	0	1	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	5	3	0	5	0	0	3	3	1	2	0	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	6	0	0	0	1	0	1	0	1	0	1	1	1	0	3	5	4	4	3	2	2	1	4	0	0	0	0	0	0	0	0	
0	13	81	-1.295169e+001	3.089727e+005	1	2.524142e-002	0	0	0	0	0	0	5	0	6	0	0	1	4	0	1	3	4	3	3	0	4	0	2	1	6	0	0	0	4	0	0	5	0	2	2	0	1	3	1	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	0	6	0	1	0	1	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	13	82	-3.554278e+001	5.699049e+005	1	2.346613e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	0	0	0	2	0	2	0	3	1	0	0	0	0	0	0	0	0	0	3	0	5	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	1	0	6	0	0	0	0	0	0	1	1	0	1	3	5	2	0	0	0	5	0	2	0	0	0	1	1	1	0	0	
0	13	83	-3.998877e+001	6.625678e+005	1	2.261837e-002	0	0	0	0	0	0	2	0	6	0	0	1	0	5	1	3	5	3	0	0	4	0	2	0	0	0	0	0	2	3	0	0	1	2	0	2	0	4	1	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	0	0	0	6	0	0	1	0	1	0	1	0	1	1	3	5	5	2	5	4	5	0	5	0	0	1	0	0	0	1	1	
0	13	84	-4.759120e+001	9.007687e+005	1	2.113116e-002	0	0	0	0	0	4	4	0	0	0	0	1	0	0	0	3	4	2	2	1	0	0	4	1	6	0	6	0	3	4	0	4	0	2	2	5	1	2	0	0	0	0	0	0	0	1	2	0	0	0	6	6	0	0	0	0	0	0	1	0	6	0	0	0	0	1	0	0	1	1	1	0	5	2	5	0	2	3	0	2	0	0	1	1	0	1	1	0	
0	13	85	-3.579081e+001	5.845536e+005	1	1.947177e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	0	0	0	2	0	2	0	3	1	6	0	0	0	0	0	0	0	0	3	0	5	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	1	0	6	0	0	0	0	0	0	1	1	0	1	3	5	2	0	0	0	5	0	2	0	0	0	1	1	1	0	0	
0	13	86	-4.666320e+001	8.999734e+005	1	1.862885e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	0	5	3	3	5	1	0	0	4	1	6	0	0	0	5	4	0	5	0	2	2	2	1	2	1	0	0	0	0	0	0	1	4	0	0	1	6	6	1	0	1	0	0	6	0	0	6	1	0	1	0	0	0	0	1	0	1	3	3	2	3	2	0	4	0	2	0	0	1	0	0	1	1	0	
0	13	87	-9.576139e+000	2.206954e+005	1	1.332777e-002	0	0	0	0	0	3	3	0	6	0	0	1	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	5	3	0	0	0	4	3	3	1	2	0	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	6	1	0	0	0	0	0	0	1	0	0	1	1	0	3	5	4	4	3	0	2	1	4	0	0	0	0	0	0	0	0	
0	13	88	-4.790793e+001	9.150236e+005	1	1.250373e-002	0	0	0	0	0	4	4	0	0	0	0	1	0	0	0	3	4	2	2	1	0	0	4	1	6	0	6	0	4	4	0	4	0	2	2	5	1	2	0	0	0	0	0	0	0	1	2	1	0	0	6	6	1	0	1	0	1	6	1	6	6	1	0	0	0	1	0	1	0	0	1	3	5	2	0	0	2	3	0	2	0	0	1	1	0	1	1	0	
0	13	89	-2.133966e+001	3.594464e+005	1	1.082884e-002	0	0	0	0	0	0	2	0	0	0	0	1	5	2	0	3	5	5	5	1	2	0	0	0	0	0	0	0	3	0	0	5	0	2	0	3	1	4	1	0	0	1	0	1	0	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	1	0	0	1	1	1	3	3	2	3	5	0	3	1	2	0	0	0	0	0	1	1	0	
0	13	90	-2.913062e+001	4.969548e+005	1	1.065723e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	3	0	5	2	0	2	0	3	1	0	0	6	0	0	0	0	0	0	3	0	5	1	4	0	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	0	0	6	0	1	0	0	0	1	0	1	1	0	1	3	5	2	0	0	0	5	0	2	0	0	1	1	1	1	0	0	
0	13	91	-2.681503e+001	4.275729e+005	1	7.030314e-003	0	0	0	0	1	0	5	0	6	0	0	1	3	0	1	3	4	3	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	4	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	1	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	13	92	-2.154705e+001	3.608711e+005	1	6.762468e-003	0	0	0	0	0	0	2	0	6	0	0	1	5	2	0	3	5	5	5	1	2	0	0	0	0	0	0	0	3	0	0	5	0	2	0	3	1	4	1	0	0	1	0	1	0	1	3	0	0	1	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	1	0	0	1	1	1	0	3	2	3	5	0	3	1	2	0	0	0	0	0	1	1	0	
0	13	93	-4.170734e+001	7.077325e+005	1	6.292612e-003	0	0	0	0	0	3	3	0	0	0	0	0	5	0	0	0	0	2	2	1	3	0	4	1	6	0	6	0	3	0	0	0	0	3	0	5	0	2	1	0	0	0	0	1	0	1	0	1	0	1	6	6	0	0	0	0	1	6	1	0	6	1	0	1	0	1	0	1	1	0	0	3	0	5	5	0	5	3	0	4	0	0	0	0	1	0	0	0	
0	14	1	-1.280966e+001	3.021349e+005	1	8.428577e-003	0	0	0	0	1	0	5	0	6	0	0	1	3	0	1	3	4	3	2	0	2	0	3	1	6	0	0	0	4	0	0	5	0	2	2	0	1	3	1	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	0	6	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	2	-2.869742e+001	4.776818e+005	1	1.145228e-002	0	0	0	0	1	0	5	0	6	0	0	1	3	0	1	3	4	2	3	0	5	0	2	1	0	0	0	0	4	0	0	0	0	0	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	3	-2.937864e+001	5.137822e+005	1	1.258468e-002	0	0	0	0	1	0	5	0	6	0	0	1	3	0	1	3	4	3	3	0	5	0	2	1	6	0	6	0	4	0	0	0	0	0	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	4	-2.913607e+001	4.833360e+005	1	1.382836e-002	0	0	0	0	1	0	3	0	0	0	0	1	3	0	1	3	4	3	3	0	5	0	2	1	6	0	6	0	4	0	0	0	1	0	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	5	-4.001936e+001	6.593182e+005	1	1.390095e-002	0	0	0	0	0	0	2	0	6	0	0	1	0	5	1	3	5	3	0	0	4	0	2	0	0	0	0	0	2	3	0	0	1	2	0	2	0	4	1	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	0	0	0	6	0	0	1	0	1	0	1	0	1	1	3	2	5	2	5	4	5	0	5	0	0	1	0	0	0	1	1	
0	14	6	-4.880702e+001	9.350977e+005	1	1.520008e-002	0	0	0	0	0	4	4	0	0	0	0	1	3	0	0	3	4	2	2	1	0	0	4	1	6	0	6	0	4	4	0	4	0	2	2	5	1	2	1	0	0	0	0	0	0	1	3	1	0	0	6	6	1	0	1	0	1	6	1	6	6	1	0	0	0	1	0	1	0	1	1	5	5	2	5	0	2	3	0	2	0	0	1	1	0	1	1	0	
0	14	7	-3.453351e+001	5.350813e+005	1	1.818385e-002	0	0	0	0	1	3	5	0	6	0	0	0	5	3	0	3	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	0	0	6	0	0	1	0	1	0	1	1	0	1	3	3	2	0	0	0	0	1	4	0	0	0	1	1	1	0	0	
0	14	8	-4.562335e+001	7.857463e+005	1	1.902851e-002	0	0	0	0	1	3	3	0	0	0	0	0	3	4	1	3	5	2	2	0	2	0	3	1	0	0	0	0	2	4	0	3	1	4	4	3	0	2	0	0	0	1	0	0	0	1	3	0	0	1	6	6	0	0	0	0	1	0	1	0	6	0	0	1	0	1	0	1	1	0	1	0	4	4	0	0	3	3	1	5	0	0	1	1	1	1	0	1	
0	14	9	-1.450812e+001	3.228317e+005	1	1.955625e-002	0	0	0	0	1	3	5	0	6	0	0	0	5	5	0	2	3	2	3	0	0	0	4	1	6	0	6	0	4	0	0	0	0	3	0	2	0	4	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	6	1	0	0	0	0	0	0	1	0	0	1	0	0	3	2	5	5	5	3	4	0	4	0	0	1	0	0	1	0	0	
0	14	10	-4.490441e+001	7.779474e+005	1	1.973663e-002	0	0	0	0	1	3	3	0	0	0	0	0	3	4	1	5	5	2	0	0	0	0	3	1	0	0	0	0	2	4	0	3	1	4	4	4	0	2	0	0	0	1	0	0	0	1	3	0	0	1	6	6	0	0	0	0	1	0	1	0	6	0	0	1	0	1	0	1	1	0	1	0	4	4	0	0	3	3	1	0	0	0	1	1	1	1	0	1	
0	14	11	-2.916455e+001	5.019836e+005	1	2.356736e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	3	0	5	2	0	2	0	3	1	0	0	6	0	2	0	0	0	0	3	0	5	1	4	0	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	0	0	6	0	1	0	0	0	1	0	1	1	0	1	3	5	2	0	0	0	5	0	2	0	0	1	1	1	1	0	0	
0	14	12	-3.989157e+001	6.460483e+005	1	2.416244e-002	0	0	0	0	0	0	2	0	6	0	0	1	0	5	1	3	0	3	0	0	4	0	2	0	0	0	0	0	0	3	0	0	1	2	0	2	0	4	1	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	0	0	0	6	0	0	1	0	1	0	1	0	1	1	0	5	5	2	5	4	5	0	5	0	0	1	0	0	0	1	1	
0	14	13	-4.117275e+001	7.031907e+005	1	2.432384e-002	0	0	0	0	0	3	3	0	0	0	0	0	5	0	0	0	0	2	2	1	3	0	4	1	6	0	6	0	3	0	0	0	0	3	0	5	0	2	0	0	0	0	0	1	0	1	0	0	0	1	6	6	0	0	0	0	1	6	1	0	6	0	0	0	0	1	0	0	1	0	0	3	0	5	5	2	5	3	0	4	0	0	0	0	1	0	0	0	
0	14	14	-3.467847e+001	5.564640e+005	1	2.500273e-002	0	0	0	0	0	3	5	0	6	0	0	0	5	3	0	3	0	5	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	0	0	6	0	0	1	0	1	0	1	1	0	1	3	5	2	0	0	0	0	0	5	0	0	0	1	1	1	0	0	
0	14	15	-3.943491e+001	6.228736e+005	1	2.749683e-002	0	0	0	0	0	0	0	0	6	0	0	1	0	5	1	3	0	3	0	0	4	0	2	0	0	0	0	0	2	3	0	0	0	2	0	2	0	4	1	0	0	0	0	1	0	1	2	0	0	1	0	6	1	0	1	0	1	0	0	0	6	0	0	1	0	1	0	1	0	1	1	0	5	5	2	5	4	5	0	5	0	0	1	0	0	0	1	1	
0	14	16	-1.442684e+001	3.107225e+005	1	2.834146e-002	0	0	0	0	1	3	3	0	6	0	0	0	5	5	0	2	3	2	3	0	0	0	4	1	6	0	6	0	4	0	0	0	0	3	0	2	0	4	1	0	0	1	0	0	0	1	5	1	0	0	0	0	1	0	1	0	0	6	1	0	0	0	0	0	0	1	0	0	1	0	0	3	2	5	3	5	3	4	0	2	0	0	1	0	0	1	0	0	
0	14	17	-2.370091e+001	3.777037e+005	1	2.934149e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	3	0	5	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	0	0	1	2	0	0	1	0	6	1	0	0	0	1	6	1	0	0	0	0	0	0	1	0	0	1	0	1	3	4	2	5	0	0	0	0	5	0	0	0	1	1	1	0	0	
0	14	18	-2.681084e+001	4.144017e+005	1	3.006155e-002	0	0	0	0	1	0	5	0	6	0	0	1	3	0	1	3	4	3	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	4	3	0	1	3	1	0	0	1	0	0	0	1	3	0	0	1	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	19	-4.587011e+001	8.250402e+005	1	3.089276e-002	0	0	0	0	1	3	3	0	0	0	0	0	3	4	1	5	5	2	2	0	2	0	3	1	0	0	0	0	2	4	0	3	1	4	4	4	1	2	1	0	0	1	0	0	0	1	3	0	0	1	6	6	0	0	0	0	1	0	1	0	6	0	0	1	0	1	0	1	1	0	1	0	4	4	0	0	3	3	1	5	0	0	1	1	1	1	0	1	
0	14	20	-3.611969e+001	5.628995e+005	1	3.245515e-002	0	0	0	0	0	3	3	0	6	0	0	0	5	3	0	3	0	5	0	0	0	0	3	1	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	1	0	1	6	0	0	6	0	0	1	0	1	0	1	1	1	1	5	5	2	5	0	0	0	0	5	0	0	0	1	1	1	0	0	
0	14	21	-3.787387e+001	6.016516e+005	1	3.408675e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	3	0	0	2	0	2	0	0	1	0	0	6	0	0	0	0	0	0	3	0	5	1	4	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	1	0	1	6	1	0	6	0	0	0	0	0	0	1	1	0	1	3	5	2	0	0	0	5	0	2	0	0	1	1	1	1	0	0	
0	14	22	-1.018237e+001	2.436700e+005	1	3.600119e-002	0	0	0	0	1	3	3	0	6	0	0	1	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	5	3	0	5	0	0	3	3	1	2	0	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	6	0	0	0	1	0	1	0	1	0	1	1	1	0	3	5	4	4	3	2	2	1	4	0	0	0	0	0	0	0	0	
0	14	23	-2.691977e+001	4.405102e+005	1	3.754846e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	1	3	4	2	0	0	5	0	0	0	6	0	0	0	4	0	0	0	0	4	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	1	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	24	-2.383247e+001	3.788490e+005	1	4.003062e-002	0	0	0	0	0	3	0	0	6	0	0	0	5	3	0	3	0	5	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	1	0	0	0	1	2	0	0	1	0	6	1	0	1	0	1	6	1	0	0	0	0	0	0	1	0	0	1	0	1	3	4	2	5	0	0	0	0	5	0	0	0	1	1	1	0	0	
0	14	25	-1.136090e+001	2.725781e+005	1	4.360086e-002	0	0	0	0	0	0	5	0	6	0	0	1	3	0	1	0	4	3	3	0	4	0	2	1	6	0	0	0	4	0	0	5	0	0	2	0	1	3	1	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	26	-3.719013e+001	5.735940e+005	1	4.760328e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	1	3	4	3	0	0	5	0	0	0	6	0	0	0	4	0	0	0	0	4	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	6	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	27	-4.603518e+001	8.657197e+005	1	5.430200e-002	0	0	0	0	1	0	3	0	0	0	0	1	3	0	0	5	3	3	5	1	0	0	4	1	6	0	0	0	5	4	0	5	0	2	2	2	1	2	1	0	0	0	0	0	0	1	4	0	0	1	6	6	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	0	1	0	1	3	3	2	3	2	0	3	0	2	0	0	1	0	0	1	1	0	
0	14	28	-2.646437e+001	3.894792e+005	1	6.034908e-002	0	0	0	0	1	0	3	0	0	0	0	1	3	0	1	3	4	3	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	1	3	1	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	0	3	4	0	3	0	0	0	1	0	1	0	0	
0	14	29	-2.973141e+001	5.180000e+005	1	6.640556e-002	0	0	0	0	1	0	5	0	0	0	0	1	3	0	1	3	4	3	3	0	5	0	2	1	6	0	6	0	4	0	0	0	0	0	5	0	1	2	0	0	0	1	0	0	0	1	3	0	0	0	0	6	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	5	3	2	4	3	3	4	1	2	0	0	0	1	0	1	0	0	
0	14	30	-3.425197e+001	5.308499e+005	1	6.811658e-002	0	0	0	0	0	3	5	0	6	0	0	0	5	3	0	3	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	3	0	2	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	6	0	0	0	0	1	6	0	0	6	0	0	1	0	1	0	1	1	0	1	0	3	2	0	0	0	0	1	4	0	0	0	1	1	1	0	0	
0	14	31	-2.092070e+001	3.477351e+005	1	8.906423e-002	0	0	0	0	0	3	3	0	6	0	0	1	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	5	3	0	0	0	2	3	3	1	2	0	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	6	0	0	6	0	0	0	0	1	0	0	1	1	0	3	3	4	4	3	0	2	1	4	0	0	0	0	0	0	0	0	
0	14	32	-9.127435e+000	2.188624e+005	1	1.000000e+014	0	0	0	0	0	3	3	0	6	0	0	1	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	5	3	0	0	0	4	3	3	1	2	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	6	0	0	0	0	0	0	0	1	0	0	1	1	0	3	5	4	4	3	0	2	1	2	0	0	0	0	0	0	0	0	
