# This file contains all populations of all generations.
RS#	Cum.Gen	Index	Objective1	Objective2	Rank	CrowdingDistance	FieldID_1	FieldID_2	FieldID_3	FieldID_4	FieldID_5	FieldID_6	FieldID_7	FieldID_8	FieldID_9	FieldID_10	FieldID_11	FieldID_12	FieldID_13	FieldID_14	FieldID_15	FieldID_16	FieldID_17	FieldID_18	FieldID_19	FieldID_20	FieldID_21	FieldID_22	FieldID_23	FieldID_24	FieldID_25	FieldID_26	FieldID_27	FieldID_28	FieldID_29	FieldID_30	FieldID_31	FieldID_32	FieldID_33	FieldID_34	FieldID_35	FieldID_36	FieldID_37	FieldID_38	FieldID_39	FieldID_40	FieldID_41	FieldID_42	FieldID_43	FieldID_44	FieldID_45	FieldID_46	FieldID_47	FieldID_48	FieldID_49	FieldID_50	FieldID_51	FieldID_52	FieldID_53	FieldID_54	FieldID_55	FieldID_56	FieldID_57	FieldID_58	FieldID_59	FieldID_60	FieldID_61	FieldID_62	FieldID_63	FieldID_64	FieldID_65	FieldID_66	FieldID_67	FieldID_68	FieldID_69	FieldID_70	FieldID_71	FieldID_72	FieldID_73	FieldID_74	FieldID_75	FieldID_76	FieldID_77	FieldID_78	FieldID_79	FieldID_80	FieldID_81	FieldID_82	FieldID_83	FieldID_84	FieldID_85	FieldID_86	FieldID_87	FieldID_88
0	2	21	-1.517091e+001	4.546978e+005	1	7.698753e-002	0	0	0	0	0	0	5	0	0	0	0	0	3	3	0	5	2	3	3	1	2	0	0	1	6	0	0	0	5	2	0	4	1	3	4	5	0	5	0	0	0	1	0	1	0	1	3	0	0	0	6	0	0	0	1	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	5	3	3	4	0	0	1	5	0	0	0	1	1	1	0	1	
0	2	22	-1.435939e+001	4.259110e+005	1	7.488456e-002	0	0	0	0	0	3	2	0	0	0	0	0	3	3	0	5	2	4	4	1	0	0	5	1	6	0	6	0	5	3	0	5	1	5	3	5	0	5	1	0	0	1	0	1	0	1	3	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	4	5	5	0	3	5	4	0	3	0	0	0	0	0	0	0	1	
0	2	23	-3.862129e+001	7.735312e+005	1	1.151713e-001	0	0	0	0	0	0	5	0	0	0	0	0	3	3	1	4	5	0	3	0	0	0	3	0	6	0	0	0	5	5	0	4	0	0	5	0	1	0	1	0	0	1	0	1	0	0	5	1	0	1	0	6	0	0	1	0	0	6	1	0	6	0	0	1	0	1	0	1	0	1	0	2	5	2	0	3	5	5	0	5	0	0	1	0	1	1	1	1	
0	2	24	-1.753594e+001	4.716968e+005	2	1.000000e+014	0	0	0	0	1	2	3	0	6	0	0	0	2	0	1	3	4	4	4	0	5	0	0	1	6	0	6	0	0	3	0	3	0	5	5	2	1	5	0	0	0	1	0	0	0	1	5	0	0	1	6	0	0	0	1	0	0	6	1	6	0	1	0	0	0	0	0	1	0	1	0	3	4	5	3	5	4	0	0	5	0	0	0	1	1	1	0	0	
0	2	25	-4.621576e+001	9.477877e+005	2	1.000000e+014	0	0	0	0	0	5	2	0	0	0	0	0	3	2	0	2	3	3	5	1	3	0	0	1	6	0	0	0	2	5	0	3	1	2	2	5	1	4	1	0	0	1	0	0	0	1	5	0	0	1	6	6	0	0	1	0	0	0	0	0	6	1	0	1	0	1	0	1	0	1	1	4	0	4	5	5	3	2	1	4	0	0	0	0	0	1	0	0	
0	2	26	-2.541906e+001	5.401920e+005	2	2.967678e-001	0	0	0	0	1	2	2	0	6	0	0	1	3	2	1	3	2	2	5	1	4	0	3	0	6	0	0	0	5	3	0	4	1	5	3	4	0	2	1	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	6	6	0	0	0	0	1	0	0	1	0	1	5	5	5	4	4	2	4	1	5	0	0	1	0	1	0	0	1	
0	2	27	-3.700243e+001	8.002665e+005	2	1.415478e-001	0	0	0	0	1	0	5	0	6	0	0	0	4	5	1	5	4	4	4	0	0	0	4	0	6	0	6	0	5	2	0	5	0	3	4	4	0	5	0	0	0	1	0	0	0	0	3	1	0	1	6	6	1	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	1	0	3	2	4	5	0	5	2	0	2	0	0	1	0	0	1	1	0	
0	2	28	-2.945238e+001	6.661852e+005	2	1.302559e-001	0	0	0	0	0	5	4	0	0	0	0	0	0	0	1	2	5	5	5	1	3	0	5	0	6	0	0	0	2	3	0	4	1	5	5	2	0	3	1	0	0	0	0	1	0	0	4	1	0	1	6	0	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	1	0	0	1	0	4	0	2	0	3	3	0	0	0	0	1	1	0	1	0	0	
0	2	29	-2.755282e+001	5.879913e+005	2	1.209844e-001	0	0	0	0	0	5	5	0	0	0	0	0	4	0	0	5	0	5	0	1	3	0	2	1	6	0	6	0	2	0	0	3	1	3	0	4	1	3	0	0	0	0	0	1	0	0	5	1	0	0	0	6	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	1	1	1	4	5	5	5	0	4	3	0	4	0	0	0	1	0	0	0	0	
0	2	30	-2.887296e+001	5.980558e+005	2	1.152374e-001	0	0	0	0	0	0	5	0	6	0	0	0	5	3	1	5	5	0	0	1	5	0	0	1	0	0	0	0	0	5	0	5	0	2	3	3	1	4	0	0	0	0	0	1	0	1	4	0	0	0	0	6	0	0	1	0	0	6	1	0	0	1	0	0	0	0	0	0	0	1	0	3	4	0	3	5	5	2	1	0	0	0	1	0	1	0	1	1	
0	2	31	-4.456799e+001	9.317386e+005	2	1.010528e-001	0	0	0	0	0	3	5	0	6	0	0	1	5	5	0	5	2	3	3	1	5	0	0	1	6	0	6	0	2	5	0	4	0	0	3	5	0	2	0	0	0	0	0	0	0	1	4	0	0	0	6	6	0	0	0	0	0	6	0	0	6	1	0	1	0	1	0	1	1	1	0	0	5	5	0	3	3	4	1	5	0	0	0	1	1	0	1	0	
0	2	32	-3.383511e+001	7.825558e+005	2	1.009473e-001	0	0	0	0	0	5	3	0	6	0	0	0	5	0	1	5	2	5	5	1	2	0	4	0	0	0	0	0	2	2	0	2	1	2	2	4	1	0	1	0	0	1	0	0	0	0	3	0	0	0	6	6	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	4	3	2	0	3	5	1	5	0	0	0	1	1	0	0	1	
0	2	33	-4.283895e+001	9.076227e+005	2	9.754102e-002	0	0	0	0	1	2	4	0	6	0	0	0	3	3	0	0	5	4	4	1	5	0	4	0	0	0	6	0	5	5	0	3	0	4	5	5	1	0	0	0	0	0	0	0	0	1	2	0	0	1	6	6	1	0	1	0	0	0	0	6	6	1	0	0	0	1	0	1	0	0	1	5	4	0	2	5	2	0	0	4	0	0	0	1	1	0	1	0	
0	2	34	-3.242699e+001	7.472887e+005	2	9.643646e-002	0	0	0	0	0	4	2	0	0	0	0	0	5	4	0	2	4	5	5	1	3	0	4	0	6	0	6	0	4	4	0	0	0	5	4	5	1	5	0	0	0	1	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	6	1	6	6	1	0	1	0	0	0	1	1	0	0	0	3	4	5	0	5	5	1	4	0	0	1	1	1	1	1	0	
0	2	35	-4.038888e+001	8.929206e+005	2	8.977548e-002	0	0	0	0	0	4	3	0	0	0	0	1	5	0	0	2	2	4	5	0	4	0	5	1	6	0	6	0	4	5	0	4	1	5	5	0	0	0	0	0	0	0	0	1	0	0	5	1	0	1	0	6	0	0	0	0	0	0	0	0	6	1	0	1	0	1	0	0	0	1	1	5	4	2	3	4	3	5	1	0	0	0	1	0	1	1	0	1	
0	2	36	-3.983837e+001	8.318920e+005	2	8.861709e-002	0	0	0	0	1	5	0	0	0	0	0	0	2	5	1	4	2	2	4	0	3	0	5	1	0	0	6	0	2	5	0	2	0	5	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6	1	0	0	0	1	0	0	6	6	0	0	0	0	0	0	0	1	1	0	4	2	5	4	0	3	5	0	3	0	0	1	0	0	1	1	1	
0	2	37	-3.022201e+001	6.998627e+005	2	8.843181e-002	0	0	0	0	1	2	3	0	6	0	0	1	5	5	1	5	3	3	4	1	2	0	4	1	6	0	0	0	5	5	0	2	1	3	2	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	6	0	1	0	1	0	0	0	1	0	6	0	0	0	0	1	0	0	1	0	0	4	2	4	0	4	4	4	0	5	0	0	0	1	0	0	0	1	
0	2	38	-3.903438e+001	8.310259e+005	2	8.265490e-002	0	0	0	0	0	5	5	0	0	0	0	0	3	3	1	4	5	0	3	0	0	0	3	0	6	0	0	0	5	5	0	4	0	0	5	0	1	0	1	0	0	1	0	1	0	0	5	1	0	1	0	6	0	0	1	0	0	6	1	0	6	0	0	1	0	1	0	1	0	1	0	2	5	2	0	3	5	5	0	5	0	0	1	0	1	1	1	1	
0	2	39	-4.042616e+001	9.076170e+005	2	5.815463e-002	0	0	0	0	0	4	3	0	0	0	0	1	5	0	0	2	2	4	5	0	4	0	5	1	6	0	6	0	4	5	0	4	1	5	5	5	0	0	0	0	0	0	0	1	0	0	5	1	0	1	0	6	0	0	0	0	0	0	0	0	6	1	0	1	0	1	0	0	0	1	1	5	4	2	3	4	3	5	1	0	0	0	1	0	1	1	0	1	
0	2	40	-3.022033e+001	6.997164e+005	2	4.878636e-002	0	0	0	0	1	2	3	0	6	0	0	1	5	5	1	5	3	3	4	1	2	0	4	1	6	0	0	0	5	5	0	2	1	3	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	6	0	1	0	1	0	0	0	1	0	6	0	0	0	0	1	0	0	1	0	0	4	2	4	0	4	4	4	0	5	0	0	0	1	0	0	0	1	
0	3	1	-2.559754e+001	5.268800e+005	1	2.492862e-002	0	0	0	0	1	2	2	0	6	0	0	1	3	2	1	3	2	2	5	1	4	0	3	0	6	0	0	0	5	3	0	4	1	5	3	0	0	2	1	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	6	6	0	0	0	0	1	0	0	1	0	1	5	5	5	4	4	2	4	1	4	0	0	1	0	1	0	0	1	
0	3	2	-1.775798e+001	4.713395e+005	1	1.363225e-001	0	0	0	0	1	2	3	0	6	0	0	0	2	0	1	3	4	4	4	0	2	0	0	1	6	0	6	0	0	3	0	3	0	5	5	2	1	5	0	0	0	1	0	0	0	1	5	0	0	1	6	0	0	0	1	0	0	6	1	6	0	1	0	0	0	0	0	1	0	1	0	3	4	5	3	5	4	0	1	5	0	0	0	1	1	1	0	0	
0	3	3	-3.041724e+001	6.744827e+005	1	2.114517e-002	0	0	0	0	0	4	0	0	6	0	0	0	2	0	1	4	0	0	0	0	2	0	0	1	6	0	6	0	3	5	0	5	1	2	3	5	1	5	0	0	0	1	0	0	0	1	3	0	0	1	6	0	1	0	0	0	1	6	1	0	6	1	0	1	0	0	0	1	0	0	0	3	4	4	0	4	5	5	0	5	0	0	1	1	1	0	1	1	
0	3	4	-4.169100e+001	8.094111e+005	1	8.371080e-002	0	0	0	0	1	2	2	0	6	0	0	0	3	0	0	5	5	2	5	1	0	0	3	0	0	0	6	0	4	3	0	3	0	4	5	2	1	3	0	0	0	0	0	1	0	1	3	0	0	0	6	6	1	0	0	0	0	0	0	0	6	0	0	1	0	0	0	1	1	0	0	0	5	3	4	4	0	0	0	3	0	0	0	1	0	1	0	1	
0	3	5	-3.818557e+001	7.092737e+005	1	1.093823e-002	0	0	0	0	1	3	2	0	0	0	0	1	4	0	0	0	3	0	0	1	3	0	2	1	6	0	6	0	3	2	0	5	0	2	0	5	0	5	0	0	0	0	0	0	0	1	4	1	0	1	0	6	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	0	1	1	0	5	3	2	2	0	5	0	1	0	0	0	1	0	0	1	1	0	
0	3	6	-3.058776e+001	6.758260e+005	1	4.255189e-003	0	0	0	0	0	4	0	0	6	0	0	0	2	0	1	4	0	0	0	0	2	0	0	1	6	0	6	0	3	5	0	5	1	2	3	5	1	5	0	0	0	1	0	0	0	1	3	0	0	1	6	0	1	0	0	0	1	6	1	0	6	1	0	1	0	0	0	0	0	0	0	3	4	4	0	4	5	5	1	5	0	0	1	1	1	0	1	1	
0	3	7	-1.726445e+001	4.650151e+005	1	4.369398e-002	0	0	0	0	1	2	3	0	6	0	0	0	2	0	1	3	4	4	4	0	5	0	0	1	6	0	6	0	0	3	0	3	0	5	5	2	1	5	0	0	0	1	0	0	0	1	5	0	0	1	6	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	1	0	1	0	3	4	5	3	5	4	0	0	5	0	0	0	1	1	1	0	0	
0	3	8	-2.829438e+001	5.799770e+005	1	1.660377e-002	0	0	0	0	1	0	2	0	0	0	0	1	4	2	0	5	4	4	4	1	4	0	5	0	6	0	0	0	2	2	0	4	0	4	0	4	0	4	1	0	0	1	0	0	0	1	0	1	0	1	0	6	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	4	3	4	0	4	2	0	0	5	0	0	0	0	1	1	0	0	
0	3	9	-4.649771e+001	9.358271e+005	1	1.119160e-002	0	0	0	0	1	5	4	0	0	0	0	1	5	2	1	2	2	2	2	1	5	0	2	1	0	0	6	0	3	2	0	5	0	5	5	3	1	4	0	0	0	1	0	0	0	0	0	1	0	1	6	6	0	0	0	0	0	6	1	0	6	0	0	1	0	0	0	0	0	0	0	3	0	2	3	2	2	2	0	5	0	0	1	1	1	0	1	1	
0	3	10	-2.945489e+001	6.662041e+005	1	1.872208e-003	0	0	0	0	0	5	4	0	0	0	0	0	0	0	1	2	5	5	5	1	3	0	5	0	6	0	0	0	2	3	0	4	1	5	5	2	0	3	1	0	0	0	0	1	0	0	4	1	0	1	6	0	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	1	0	0	1	0	4	0	4	0	3	3	0	0	0	0	1	1	0	1	0	0	
0	3	11	-1.371797e+001	3.829589e+005	1	1.071896e-001	0	0	0	0	1	5	0	0	0	0	0	0	5	5	0	4	5	5	3	1	2	0	3	0	6	0	6	0	3	3	0	4	0	4	2	3	0	3	1	0	0	1	0	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	5	5	2	2	4	4	0	2	0	0	0	0	0	1	1	1	
0	3	12	-4.131268e+001	7.957495e+005	1	6.085755e-002	0	0	0	0	1	2	2	0	6	0	0	0	3	0	0	5	5	2	5	1	0	0	3	0	6	0	0	0	4	3	0	3	0	4	5	2	1	3	0	0	0	0	0	1	0	1	3	0	0	0	6	6	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	0	0	5	3	4	4	0	0	0	3	0	0	0	1	0	1	0	1	
0	3	13	-2.450154e+001	5.238467e+005	1	1.497656e-001	0	0	0	0	1	2	2	0	6	0	0	1	3	2	1	3	2	2	5	1	4	0	3	0	6	0	0	0	5	3	0	4	1	5	3	0	0	2	1	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	6	6	0	0	0	0	1	0	0	1	0	1	5	5	5	4	4	2	4	1	5	0	0	0	0	1	0	0	1	
0	3	14	-3.863176e+001	7.781415e+005	1	5.381479e-002	0	0	0	0	0	0	5	0	0	0	0	0	3	3	1	4	5	0	3	0	0	0	3	0	6	0	0	0	5	5	0	4	0	0	5	0	1	0	1	0	0	1	0	1	0	0	5	1	0	1	0	6	0	0	1	0	0	6	1	0	6	0	0	1	0	1	0	1	0	1	0	2	5	2	4	3	5	5	0	5	0	0	1	0	1	1	1	1	
0	3	15	-1.003783e+001	2.791404e+005	1	1.000000e+014	0	0	0	0	1	0	4	0	6	0	0	1	2	2	0	0	3	3	2	0	5	0	3	0	6	0	0	0	3	0	0	5	0	5	5	3	0	0	1	0	0	0	0	1	0	0	4	1	0	1	0	0	1	0	1	0	0	6	1	6	0	0	0	1	0	0	0	0	0	0	0	3	5	0	0	5	5	2	0	4	0	0	1	1	1	1	1	1	
0	3	16	-1.758537e+001	4.693355e+005	1	4.444735e-003	0	0	0	0	1	2	3	0	6	0	0	0	4	0	1	3	4	4	4	0	2	0	0	1	6	0	6	0	0	3	0	3	0	5	5	2	1	5	0	0	0	1	0	0	0	1	5	0	0	1	6	0	0	0	1	0	0	6	1	6	0	1	0	0	0	0	0	1	0	1	0	3	4	5	3	5	4	0	0	5	0	0	0	1	1	1	0	0	
0	3	17	-4.428142e+001	9.183467e+005	1	3.270830e-002	0	0	0	0	0	3	5	0	6	0	0	1	5	5	0	5	2	3	3	1	5	0	0	1	6	0	6	0	2	5	0	4	0	0	3	5	0	2	0	0	0	0	0	0	0	1	0	0	0	0	6	6	0	0	0	0	0	6	0	0	6	1	0	1	0	1	0	1	1	1	0	0	5	5	0	3	3	4	1	5	0	0	0	1	1	0	1	0	
0	3	18	-2.947123e+001	6.681584e+005	1	1.949672e-002	0	0	0	0	0	5	4	0	0	0	0	0	0	0	1	2	5	5	5	1	3	0	5	0	6	0	0	0	2	3	0	4	1	5	5	2	0	3	1	0	0	0	0	0	0	0	4	1	0	1	6	0	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	1	0	0	1	0	4	0	2	0	3	3	0	0	0	0	1	1	0	1	0	1	
0	3	19	-3.862129e+001	7.735312e+005	1	5.378208e-002	0	0	0	0	0	0	5	0	0	0	0	0	3	3	1	4	5	0	3	0	0	0	3	0	6	0	0	0	5	5	0	4	0	0	5	0	1	0	1	0	0	1	0	1	0	0	5	1	0	1	0	6	0	0	1	0	0	6	1	0	6	0	0	1	0	1	0	1	0	1	0	2	5	2	0	3	5	5	0	5	0	0	1	0	1	1	1	1	
0	3	20	-1.435939e+001	4.259110e+005	1	7.449096e-002	0	0	0	0	0	3	2	0	0	0	0	0	3	3	0	5	2	4	4	1	0	0	5	1	6	0	6	0	5	3	0	5	1	5	3	5	0	5	1	0	0	1	0	1	0	1	3	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	4	5	5	0	3	5	4	0	3	0	0	0	0	0	0	0	1	
0	3	21	-1.517091e+001	4.546978e+005	1	6.960057e-002	0	0	0	0	0	0	5	0	0	0	0	0	3	3	0	5	2	3	3	1	2	0	0	1	6	0	0	0	5	2	0	4	1	3	4	5	0	5	0	0	0	1	0	1	0	1	3	0	0	0	6	0	0	0	1	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	5	3	3	4	0	0	1	5	0	0	0	1	1	1	0	1	
0	3	22	-2.828265e+001	5.799575e+005	1	6.980651e-002	0	0	0	0	1	0	2	0	0	0	0	1	4	2	0	5	4	4	4	1	4	0	5	0	6	0	0	0	2	2	0	4	0	4	0	4	0	4	1	0	0	1	0	0	0	1	0	1	0	1	0	6	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	4	3	4	0	2	2	0	0	5	0	0	0	0	1	1	0	0	
0	3	23	-4.611939e+001	9.281482e+005	1	2.527903e-002	0	0	0	0	0	2	4	0	0	0	0	1	5	5	1	0	5	5	4	0	5	0	2	1	0	0	6	0	2	4	0	2	0	4	2	5	0	0	1	0	0	0	0	1	0	1	3	1	0	1	6	6	1	0	1	0	1	6	1	6	6	1	0	1	0	0	0	1	1	1	0	0	3	4	5	3	3	5	1	4	0	0	0	1	1	0	0	0	
0	3	24	-1.053723e+001	2.919662e+005	1	1.865819e-002	0	0	0	0	1	0	4	0	6	0	0	1	2	2	0	0	3	3	2	0	5	0	3	0	6	0	0	0	3	0	0	5	0	5	5	3	0	5	0	0	0	0	0	1	0	0	4	1	0	1	0	0	1	0	1	0	0	6	1	6	0	0	0	1	0	0	0	0	0	0	0	3	5	0	4	5	5	2	0	4	0	0	1	1	1	1	1	1	
0	3	25	-2.945238e+001	6.660389e+005	1	6.513349e-002	0	0	0	0	0	5	4	0	0	0	0	0	0	0	1	2	5	5	5	1	3	0	5	0	6	0	0	0	2	3	0	4	1	5	5	2	0	3	1	0	0	0	0	0	0	0	4	1	0	1	6	0	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	1	0	0	1	0	4	0	2	0	3	3	0	0	0	0	1	1	0	1	0	0	
0	3	26	-3.803182e+001	7.039401e+005	1	1.287358e-001	0	0	0	0	1	3	2	0	0	0	0	1	4	0	0	0	3	0	4	1	0	0	0	1	6	0	6	0	3	2	0	5	0	2	0	5	0	5	0	0	0	0	0	0	0	1	4	1	0	1	0	6	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	0	1	1	0	5	3	2	2	0	5	0	1	0	0	0	1	0	0	1	1	0	
0	3	27	-4.280208e+001	8.929263e+005	1	1.041616e-001	0	0	0	0	1	2	4	0	6	0	0	0	3	3	0	0	5	4	4	1	5	0	4	0	0	0	6	0	5	5	0	3	0	4	5	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	6	6	1	0	1	0	0	0	0	6	6	1	0	0	0	1	0	1	0	0	1	5	4	0	2	5	2	0	0	4	0	0	0	1	1	0	1	0	
0	3	28	-4.512060e+001	9.274224e+005	1	3.266082e-002	0	0	0	0	1	2	5	0	0	0	0	1	5	2	0	4	2	2	3	0	2	0	2	0	6	0	0	0	3	2	0	5	0	5	5	3	0	2	1	0	0	0	0	1	0	1	2	1	0	1	6	6	0	0	0	0	0	6	1	6	6	0	0	0	0	1	0	1	0	0	0	5	2	5	2	3	0	4	0	5	0	0	0	1	1	1	1	1	
0	3	29	-4.152300e+001	8.060114e+005	1	1.558831e-002	0	0	0	0	1	2	2	0	6	0	0	0	3	0	0	5	5	2	5	1	0	0	3	0	0	0	6	0	4	3	0	3	0	4	5	2	1	3	0	0	0	0	0	1	0	1	3	0	0	0	6	6	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	0	0	5	3	4	4	0	0	0	3	0	0	0	1	0	1	0	1	
0	3	30	-3.061541e+001	6.765032e+005	1	1.234617e-001	0	0	0	0	0	4	0	0	6	0	0	0	2	0	1	4	0	0	0	0	2	0	0	1	6	0	6	0	3	5	0	5	1	2	3	5	1	5	0	0	0	1	0	0	0	1	3	0	0	1	6	0	1	0	0	0	1	6	1	0	6	1	0	1	0	0	0	1	0	0	0	3	4	4	0	4	5	5	1	5	0	0	1	1	1	0	1	1	
0	3	31	-4.650819e+001	9.358466e+005	1	1.000000e+014	0	0	0	0	1	5	4	0	0	0	0	1	5	2	1	2	2	2	2	1	5	0	2	1	0	0	6	0	3	2	0	5	0	5	5	3	1	4	0	0	0	1	0	0	0	0	0	1	0	1	6	6	0	0	0	0	0	6	1	0	6	0	0	1	0	0	0	0	0	0	0	3	0	2	3	4	2	2	0	5	0	0	1	1	1	0	1	1	
0	3	32	-2.896429e+001	5.894910e+005	1	8.140138e-002	0	0	0	0	0	4	4	0	0	0	0	1	2	5	1	2	2	0	2	0	4	0	3	1	0	0	0	0	0	0	0	5	1	5	2	5	1	2	0	0	0	0	0	1	0	0	5	0	0	1	0	6	1	0	1	0	1	6	1	6	0	1	0	1	0	0	0	1	0	0	0	3	5	4	3	4	0	5	1	5	0	0	0	0	0	1	1	1	
0	3	33	-1.372048e+001	3.829778e+005	1	4.149649e-002	0	0	0	0	1	5	0	0	0	0	0	0	5	5	0	4	5	5	3	1	2	0	3	0	6	0	6	0	3	3	0	4	0	4	2	3	0	3	1	0	0	1	0	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	5	5	4	2	4	4	0	2	0	0	0	0	0	1	1	1	
0	3	34	-4.387378e+001	9.069139e+005	1	3.963590e-002	0	0	0	0	1	5	3	0	6	0	0	1	4	3	0	0	2	3	2	1	2	0	0	1	6	0	0	0	5	2	0	5	0	2	5	3	1	5	1	0	0	1	0	0	0	0	5	0	0	1	6	6	0	0	1	0	0	6	1	0	6	0	0	1	0	0	0	1	0	1	1	5	5	4	5	4	2	5	1	4	0	0	0	0	1	1	1	0	
0	3	35	-2.571108e+001	5.348087e+005	1	7.722409e-002	0	0	0	0	1	2	2	0	6	0	0	1	3	2	1	3	2	2	5	1	4	0	3	1	6	0	0	0	5	3	0	4	1	5	3	0	0	2	1	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	6	6	0	0	0	0	1	0	0	1	0	1	5	5	5	4	4	2	4	1	5	0	0	1	0	1	0	0	1	
0	3	36	-1.754599e+001	4.693190e+005	1	7.689213e-003	0	0	0	0	1	2	3	0	6	0	0	0	2	0	1	3	4	4	4	0	2	0	0	1	6	0	6	0	0	3	0	3	0	5	5	2	1	5	0	0	0	1	0	0	0	1	5	0	0	1	6	0	0	0	1	0	0	6	1	6	0	1	0	0	0	0	0	1	0	1	0	3	4	5	3	5	4	0	0	5	0	0	0	1	1	1	0	0	
0	3	37	-1.060720e+001	2.982533e+005	1	1.128867e-001	0	0	0	0	1	0	4	0	6	0	0	1	2	2	0	0	3	3	2	0	5	0	3	0	6	0	0	0	3	0	0	5	0	5	5	4	0	5	0	0	0	0	0	1	0	0	4	1	0	1	0	0	1	0	1	0	0	6	1	6	0	0	0	1	0	0	0	0	0	0	0	3	5	0	4	5	5	2	0	4	0	0	1	1	1	1	1	1	
0	3	38	-1.005166e+001	2.837507e+005	1	1.661192e-002	0	0	0	0	1	0	4	0	6	0	0	1	2	2	0	0	3	3	2	0	5	0	3	0	6	0	0	0	3	0	0	5	0	5	5	3	0	0	1	0	0	0	0	1	0	0	4	1	0	1	0	0	1	0	1	0	0	6	1	6	0	0	0	1	0	0	0	0	0	0	0	3	5	0	4	5	5	2	0	4	0	0	1	1	1	1	1	1	
0	3	39	-3.848303e+001	7.101816e+005	1	5.489768e-002	0	0	0	0	1	3	2	0	0	0	0	1	4	0	0	0	3	0	4	1	0	0	0	1	6	0	6	0	3	2	0	5	0	2	0	5	0	5	0	0	0	0	0	0	0	1	4	1	0	1	0	6	1	0	1	0	0	6	0	6	6	1	0	1	0	0	0	0	1	1	1	5	3	2	2	0	5	0	1	0	0	0	1	0	0	1	1	0	
0	3	40	-9.960325e+000	2.829767e+005	2	1.000000e+014	0	0	0	0	1	0	4	0	6	0	0	1	2	2	0	0	3	3	2	0	5	0	3	0	6	0	0	0	3	0	0	5	0	5	5	3	0	0	1	0	0	0	0	1	0	0	4	1	0	1	0	0	1	0	0	0	0	6	1	6	0	0	0	1	0	0	0	0	0	0	0	3	5	0	4	5	5	2	0	4	0	0	1	1	1	1	1	1	
0	4	1	-4.753589e+001	9.626933e+005	1	1.000000e+014	0	0	0	0	0	2	4	0	0	0	0	1	5	5	1	2	5	5	4	0	5	0	2	1	0	0	6	0	2	4	0	2	0	4	2	5	0	0	1	0	0	0	0	1	0	1	3	1	0	1	6	6	1	0	1	0	1	6	1	6	6	1	0	1	0	0	0	1	1	1	0	0	3	4	5	3	3	5	1	4	0	0	0	1	1	0	0	0	
0	4	2	-1.002065e+001	2.768205e+005	1	1.000000e+014	0	0	0	0	1	0	4	0	6	0	0	1	3	2	0	0	3	3	2	0	5	0	3	0	6	0	0	0	3	0	0	5	0	5	5	3	0	0	1	0	0	0	0	1	0	0	4	1	0	1	0	0	1	0	1	0	0	6	1	6	0	0	0	1	0	0	0	0	0	0	0	3	5	0	0	5	5	2	0	4	0	0	1	1	1	1	1	1	
0	4	3	-2.073636e+001	4.172738e+005	1	2.325092e-001	0	0	0	0	1	0	4	0	6	0	0	1	2	2	0	0	3	3	2	0	5	0	3	0	6	0	0	0	3	0	0	5	0	5	5	3	0	0	1	0	0	0	0	1	0	0	4	1	0	1	0	0	0	0	0	0	0	6	1	6	6	0	0	0	0	1	0	1	0	0	0	3	5	0	4	5	5	2	0	4	0	0	1	1	1	1	1	1	
